Customer ID,Name,Age,Age Group,Gender,Region,Product Category,Product ID,Purchase Date, Amount ,Amt_Bin,Total Amount 
4c3468e8-f282-4d1e-8541-33b3da1def92,Melinda Myers MD,22,18-25,Male,East,Electronics,6cd6cec6-9640-462e-95d0-95b6a2dcf116,2023-01-23, ₹ 29.83 ,0-100,
4c3468e8-f282-4d1e-8541-33b3da1def92,Melinda Myers MD,22,18-25,Male,East,Fashion,b9243ea0-be4d-4062-87b5-e16183466652,2022-01-03, ₹ 184.76 ,101-200,
4c3468e8-f282-4d1e-8541-33b3da1def92,Melinda Myers MD,22,18-25,Male,East,Books,ceae8251-32ce-4efa-b677-899b87d441ae,2023-02-21, ₹ 66.74 ,0-100,
4c3468e8-f282-4d1e-8541-33b3da1def92,Melinda Myers MD,22,18-25,Male,East,Electronics,c85ec1ba-9d33-4d07-81ed-dbeacbda03e8,2020-01-08, ₹ 410.25 ,401-500,
4c3468e8-f282-4d1e-8541-33b3da1def92,Melinda Myers MD,22,18-25,Male,East,Toys,7bfd4a0f-6fc6-4734-88bb-9168ce5663b7,2021-01-11, ₹ 221.69 ,201-300,
4c3468e8-f282-4d1e-8541-33b3da1def92,Melinda Myers MD,22,18-25,Male,East,Toys,dac63750-0ea2-4032-b3ff-1c5f12ab8a24,2024-10-09, ₹ 147.74 ,101-200,
4c3468e8-f282-4d1e-8541-33b3da1def92,Melinda Myers MD,22,18-25,Male,East,Electronics,34342fc6-6e97-45ed-9ca3-44a9cf09a6d2,2021-07-09, ₹ 171.62 ,101-200,
4c3468e8-f282-4d1e-8541-33b3da1def92,Melinda Myers MD,22,18-25,Male,East,Fashion,b5632e64-99d4-48a6-a68d-c1714c865ef0,2021-09-11, ₹ 59.90 ,0-100,
4c3468e8-f282-4d1e-8541-33b3da1def92,Melinda Myers MD,22,18-25,Male,East,Home & Kitchen,95fa2e73-28b6-4641-943e-decfff683c91,2024-05-05, ₹ 158.32 ,101-200,
7b070413-f4e3-4684-ba6b-7d257cc6c5f6,Michael Roberts,41,36-45,Female,South,Toys,b8d7d336-307b-4f25-b266-6aa4ba22dfda,2024-02-28, ₹ 279.04 ,201-300,
7b070413-f4e3-4684-ba6b-7d257cc6c5f6,Michael Roberts,41,36-45,Female,South,Toys,2b8d130f-0657-4a86-b044-492f77d6b956,2021-09-26, ₹ 185.42 ,101-200,
7b070413-f4e3-4684-ba6b-7d257cc6c5f6,Michael Roberts,41,36-45,Female,South,Toys,011ded21-008c-4338-93bb-f4f313b7b1f6,2023-10-01, ₹ 85.56 ,0-100,
7b070413-f4e3-4684-ba6b-7d257cc6c5f6,Michael Roberts,41,36-45,Female,South,Electronics,8e645a6e-817b-4fa0-970f-769c19ce311a,2021-06-17, ₹ 435.44 ,401-500,
f11fc35c-1f01-4556-9a5d-9d9fb03c9c01,John Cruz,45,36-45,Male,West,Home & Kitchen,9b5ca815-edee-499f-a19d-97de338d9542,2023-12-29, ₹ 54.77 ,0-100,
135bcd73-b942-4117-ba44-c1c087369da6,Joseph Downs,38,36-45,Male,South,Fashion,dabfbd22-d968-4446-a5e6-9cb31694f4da,2020-01-25, ₹ 180.66 ,101-200,
135bcd73-b942-4117-ba44-c1c087369da6,Joseph Downs,38,36-45,Male,South,Home & Kitchen,a528cc6f-82a9-4a50-ae92-221f7f293da2,2021-06-18, ₹ 469.56 ,401-500,
135bcd73-b942-4117-ba44-c1c087369da6,Joseph Downs,38,36-45,Male,South,Home & Kitchen,1185d5ab-406d-401a-bd74-db13af7146cf,2023-05-01, ₹ 54.74 ,0-100,
15f24ae7-c6f3-456d-99f9-d3969102698c,Richard Ross,47,46-55,Female,North,Toys,1ee1f910-d7d2-4136-9ab1-ead88bef472d,2020-09-17, ₹ 201.15 ,201-300,
15f24ae7-c6f3-456d-99f9-d3969102698c,Richard Ross,47,46-55,Female,North,Books,891c2b4c-72e5-4de7-88a7-95eaa2e8bf35,2024-03-01, ₹ 374.43 ,301-400,
15f24ae7-c6f3-456d-99f9-d3969102698c,Richard Ross,47,46-55,Female,North,Electronics,4a8ed3a2-b8fc-44a2-96b0-996b34e85446,2022-11-10, ₹ 186.21 ,101-200,
15f24ae7-c6f3-456d-99f9-d3969102698c,Richard Ross,47,46-55,Female,North,Books,f16105e4-2c7d-4b78-8cb0-a9fc52d15f05,2020-06-22, ₹ 201.87 ,201-300,
15f24ae7-c6f3-456d-99f9-d3969102698c,Richard Ross,47,46-55,Female,North,Home & Kitchen,9b4c8475-612f-4dfb-8d9a-9b65b02aba43,2023-06-20, ₹ 330.74 ,301-400,
15f24ae7-c6f3-456d-99f9-d3969102698c,Richard Ross,47,46-55,Female,North,Home & Kitchen,2b5cd60d-3a49-4d03-8f58-c047961bdb50,2023-12-11, ₹ 282.16 ,201-300,
15f24ae7-c6f3-456d-99f9-d3969102698c,Richard Ross,47,46-55,Female,North,Toys,c039bdb1-198d-4c4f-9f0c-9113b1275bf9,2022-09-28, ₹ 342.36 ,301-400,
15f24ae7-c6f3-456d-99f9-d3969102698c,Richard Ross,47,46-55,Female,North,Home & Kitchen,34afd70a-ddc1-47fa-8d16-f63f063241f2,2021-06-26, ₹ 447.95 ,401-500,
6395596c-bd13-4ae0-a730-d78772efe807,Christina Brown,45,36-45,Other,West,Books,1c7dde7f-3b49-40a7-b7ad-d3edd842ebd5,2023-01-20, ₹ 426.45 ,401-500,
6395596c-bd13-4ae0-a730-d78772efe807,Christina Brown,45,36-45,Other,West,Electronics,540aa1ef-dfa5-44fa-b180-a311cfdbbdc0,2020-01-20, ₹ 358.35 ,301-400,
6395596c-bd13-4ae0-a730-d78772efe807,Christina Brown,45,36-45,Other,West,Electronics,52efa14b-b09e-4de5-a953-5bce014ac6d8,2024-07-31, ₹ 54.27 ,0-100,
6395596c-bd13-4ae0-a730-d78772efe807,Christina Brown,45,36-45,Other,West,Toys,562a1f1f-54cd-473f-967c-26114e5eddb8,2021-09-07, ₹ 68.55 ,0-100,
6395596c-bd13-4ae0-a730-d78772efe807,Christina Brown,45,36-45,Other,West,Books,666d7ec4-912e-435c-b48b-6ada87791660,2024-02-05, ₹ 94.34 ,0-100,
6395596c-bd13-4ae0-a730-d78772efe807,Christina Brown,45,36-45,Other,West,Home & Kitchen,c899207c-a118-4cd4-a7fa-072f6fae4499,2020-04-05, ₹ 207.59 ,201-300,
6395596c-bd13-4ae0-a730-d78772efe807,Christina Brown,45,36-45,Other,West,Electronics,5ab1ab30-d332-4698-a529-98e86ca34183,2021-10-07, ₹ 484.99 ,401-500,
6395596c-bd13-4ae0-a730-d78772efe807,Christina Brown,45,36-45,Other,West,Fashion,3f46f163-1329-42dc-86e0-c66e1a6ac8fa,2023-02-25, ₹ 176.63 ,101-200,
6395596c-bd13-4ae0-a730-d78772efe807,Christina Brown,45,36-45,Other,West,Toys,53252c4e-99b0-41a6-bedf-68aa31f08120,2022-11-18, ₹ 191.10 ,101-200,
6395596c-bd13-4ae0-a730-d78772efe807,Christina Brown,45,36-45,Other,West,Fashion,f5224784-ab5a-4100-9965-176430443882,2021-11-26, ₹ 40.45 ,0-100,
1325bc0a-cc84-4a9a-b646-6f53d14a0644,Michael Harrison,47,46-55,Male,North,Fashion,55a48607-f1c2-4c51-9b00-d6ffcd68a325,2023-04-15, ₹ 177.17 ,101-200,
1325bc0a-cc84-4a9a-b646-6f53d14a0644,Michael Harrison,47,46-55,Male,North,Fashion,c1881358-930a-4117-816e-ec989af24661,2020-11-25, ₹ 354.84 ,301-400,
1325bc0a-cc84-4a9a-b646-6f53d14a0644,Michael Harrison,47,46-55,Male,North,Electronics,e22c1265-8c32-4e7a-9484-0b1814523685,2024-02-08, ₹ 96.80 ,0-100,
1325bc0a-cc84-4a9a-b646-6f53d14a0644,Michael Harrison,47,46-55,Male,North,Books,d1306672-cecf-4242-a639-9242dbf32cc3,2023-01-01, ₹ 424.37 ,401-500,
1325bc0a-cc84-4a9a-b646-6f53d14a0644,Michael Harrison,47,46-55,Male,North,Electronics,65aebb2a-ca2a-4673-ac17-68abd18d4676,2021-08-17, ₹ 356.91 ,301-400,
1325bc0a-cc84-4a9a-b646-6f53d14a0644,Michael Harrison,47,46-55,Male,North,Electronics,adbeea91-a3d0-448e-bf53-d6f8e2604397,2024-08-28, ₹ 230.22 ,201-300,
1325bc0a-cc84-4a9a-b646-6f53d14a0644,Michael Harrison,47,46-55,Male,North,Toys,036f5e3d-3b7b-4a70-b832-7e88393fb6fe,2023-10-20, ₹ 18.60 ,0-100,
1325bc0a-cc84-4a9a-b646-6f53d14a0644,Michael Harrison,47,46-55,Male,North,Home & Kitchen,48385ed5-5301-4314-9f88-30ff04a74055,2020-06-27, ₹ 323.72 ,301-400,
1325bc0a-cc84-4a9a-b646-6f53d14a0644,Michael Harrison,47,46-55,Male,North,Toys,43e7e4d1-dd59-4a20-a724-c807702faf20,2023-11-09, ₹ 261.01 ,201-300,
1325bc0a-cc84-4a9a-b646-6f53d14a0644,Michael Harrison,47,46-55,Male,North,Toys,f14735a9-fde1-4b09-8741-9bd6d46a5952,2020-09-04, ₹ 420.42 ,401-500,
f6d259d8-60dc-4536-950d-b490f772e4ff,Nichole Davis,30,26-35,Male,West,Toys,909945cc-753f-40fc-a79c-241ebb2ccfba,2021-12-26, ₹ 97.75 ,0-100,
f6d259d8-60dc-4536-950d-b490f772e4ff,Nichole Davis,30,26-35,Male,West,Electronics,6e643dd7-0df3-4fc6-91be-694f6103b764,2023-05-29, ₹ 418.19 ,401-500,
f6d259d8-60dc-4536-950d-b490f772e4ff,Nichole Davis,30,26-35,Male,West,Toys,61b4075b-a997-4fc2-a154-3db095eca6b7,2020-05-13, ₹ 88.92 ,0-100,
f6d259d8-60dc-4536-950d-b490f772e4ff,Nichole Davis,30,26-35,Male,West,Home & Kitchen,2ecb783f-bd89-414b-9452-d7b655c5f55a,2023-06-27, ₹ 93.20 ,0-100,
f6d259d8-60dc-4536-950d-b490f772e4ff,Nichole Davis,30,26-35,Male,West,Toys,a8df9c1e-c62c-4b97-bf89-2244b2111b53,2022-01-16, ₹ 62.78 ,0-100,
681eb5cd-77e7-498f-9e56-18e2ac3ecf56,Christine Miller,25,18-25,Other,North,Fashion,0326a114-0426-4a43-8715-701a1b5bd940,2022-08-02, ₹ 300.35 ,301-400,
681eb5cd-77e7-498f-9e56-18e2ac3ecf56,Christine Miller,25,18-25,Other,North,Fashion,7365fd38-c42d-412a-bad4-a18e71139333,2023-02-07, ₹ 324.44 ,301-400,
681eb5cd-77e7-498f-9e56-18e2ac3ecf56,Christine Miller,25,18-25,Other,North,Electronics,b1024d2b-c348-4abe-9218-2c1aac1e30b4,2023-06-19, ₹ 468.38 ,401-500,
d7a05858-c23b-47a4-90ee-c7d2dccb77bb,Richard Nelson,53,46-55,Other,South,Toys,6bb0bb9b-110e-40cf-a60a-c9b9cacb8352,2024-11-18, ₹ 27.22 ,0-100,
d7a05858-c23b-47a4-90ee-c7d2dccb77bb,Richard Nelson,53,46-55,Other,South,Electronics,adbcaf62-f834-42bb-a213-42b94b12ec78,2022-09-05, ₹ 483.44 ,401-500,
d7a05858-c23b-47a4-90ee-c7d2dccb77bb,Richard Nelson,53,46-55,Other,South,Fashion,0b88333c-7ba7-4f98-b0c9-0fc83cad9586,2023-09-03, ₹ 36.84 ,0-100,
d7a05858-c23b-47a4-90ee-c7d2dccb77bb,Richard Nelson,53,46-55,Other,South,Toys,27fa83aa-2328-48f6-8d8a-791525c40fda,2022-11-03, ₹ 179.18 ,101-200,
7d6df946-2cbd-4c20-902c-f7ea23580d8a,Matthew Hoover,52,46-55,Female,West,Fashion,416af94a-7a24-4808-909b-e4d9d27a8077,2021-11-12, ₹ 176.62 ,101-200,
7d6df946-2cbd-4c20-902c-f7ea23580d8a,Matthew Hoover,52,46-55,Female,West,Electronics,c3e996b4-0882-4362-b28a-00af8485a682,2022-03-19, ₹ 408.77 ,401-500,
7d6df946-2cbd-4c20-902c-f7ea23580d8a,Matthew Hoover,52,46-55,Female,West,Electronics,f4e126f4-6552-40c5-937a-90ad78224768,2020-03-14, ₹ 35.80 ,0-100,
cf8af0a7-efce-4581-bbc2-89c7debf468b,Patrick Spence,45,36-45,Other,North,Books,5fd90b45-55c7-4e54-b445-ad641a84512c,2021-04-26, ₹ 37.28 ,0-100,
cf8af0a7-efce-4581-bbc2-89c7debf468b,Patrick Spence,45,36-45,Other,North,Electronics,7a69d247-2970-4a98-b222-57fc04a7460a,2023-04-29, ₹ 364.87 ,301-400,
cf8af0a7-efce-4581-bbc2-89c7debf468b,Patrick Spence,45,36-45,Other,North,Toys,2967ae06-366b-4102-bebf-7aac7c95caa6,2021-04-13, ₹ 371.32 ,301-400,
cf8af0a7-efce-4581-bbc2-89c7debf468b,Patrick Spence,45,36-45,Other,North,Toys,09ca0b77-72fe-4cb6-8dfb-046b1e5d544c,2021-02-05, ₹ 422.31 ,401-500,
cf8af0a7-efce-4581-bbc2-89c7debf468b,Patrick Spence,45,36-45,Other,North,Electronics,30d4ab91-c89d-4d52-bd19-6a8ff296088c,2020-12-06, ₹ 476.16 ,401-500,
cf8af0a7-efce-4581-bbc2-89c7debf468b,Patrick Spence,45,36-45,Other,North,Electronics,806b7934-7309-4de6-b711-06a1612de6af,2022-08-24, ₹ 341.90 ,301-400,
3246aac9-2b05-46ad-8bb7-3a0d3deaa8eb,Anne Wade,59,56-65,Male,East,Fashion,5667e2ae-1fef-41cf-b32e-9cd1a07e2ffc,2023-06-14, ₹ 477.42 ,401-500,
10d13835-ab1a-4c68-b7c2-2977d72b63ce,James Fleming,63,56-65,Male,East,Fashion,99c722b3-6f38-4ae7-aa0f-d7a903833a9e,2023-12-29, ₹ 357.98 ,301-400,
10d13835-ab1a-4c68-b7c2-2977d72b63ce,James Fleming,63,56-65,Male,East,Home & Kitchen,579070dc-9dbd-4af8-aaee-20f92f9b051d,2021-01-16, ₹ 198.04 ,101-200,
10d13835-ab1a-4c68-b7c2-2977d72b63ce,James Fleming,63,56-65,Male,East,Books,b42f0612-ffb3-4a80-b794-94ead696e6b1,2022-07-17, ₹ 76.90 ,0-100,
10d13835-ab1a-4c68-b7c2-2977d72b63ce,James Fleming,63,56-65,Male,East,Electronics,cd7c97e2-ae56-4949-9fd4-0ed2cf1f6a1d,2022-09-08, ₹ 22.95 ,0-100,
14afd5b2-0d68-4450-9dd8-eeb5f149f8b3,Jennifer Burns,60,56-65,Female,East,Fashion,728957c9-0d49-438a-8d41-3edf47f5c99b,2021-09-22, ₹ 167.87 ,101-200,
14afd5b2-0d68-4450-9dd8-eeb5f149f8b3,Jennifer Burns,60,56-65,Female,East,Toys,00b5a59a-1b72-4c12-9d6c-36f8e166f16a,2023-08-10, ₹ 72.81 ,0-100,
7f6e6c2d-f341-4661-abf4-60c5de59f110,Sean Dunn,25,18-25,Other,South,Fashion,d198ec42-979e-4eef-8981-1407a680e364,2020-08-12, ₹ 343.27 ,301-400,
7f6e6c2d-f341-4661-abf4-60c5de59f110,Sean Dunn,25,18-25,Other,South,Electronics,17f4e5a1-800e-4dbe-bc98-13595ee47a8d,2024-11-08, ₹ 10.98 ,0-100,
7f6e6c2d-f341-4661-abf4-60c5de59f110,Sean Dunn,25,18-25,Other,South,Toys,cae2b4fe-8757-4b3a-8596-cbe3daf00b53,2023-04-25, ₹ 190.24 ,101-200,
7f6e6c2d-f341-4661-abf4-60c5de59f110,Sean Dunn,25,18-25,Other,South,Toys,8100add2-2853-47e9-a73d-d31ab58ec562,2021-06-02, ₹ 110.07 ,101-200,
ce340032-ac68-46ee-8712-de533af1e09a,Matthew Johnson,25,18-25,Other,North,Home & Kitchen,3b175051-0d31-421a-acb2-d8c331f12d19,2024-07-21, ₹ 369.25 ,301-400,
2005266e-3efb-4d8d-893e-ecd5ae8f5fec,Donald Caldwell,66,66-69,Other,South,Electronics,34a271c0-7de3-4de8-8f13-78eb2bc251a6,2021-01-27, ₹ 100.72 ,101-200,
2005266e-3efb-4d8d-893e-ecd5ae8f5fec,Donald Caldwell,66,66-69,Other,South,Home & Kitchen,66a943a3-3e3a-4a8a-afa6-81a0417c47e0,2022-11-30, ₹ 117.56 ,101-200,
2005266e-3efb-4d8d-893e-ecd5ae8f5fec,Donald Caldwell,66,66-69,Other,South,Toys,ddd5c5bb-6962-4991-82d2-577768129ae4,2021-06-10, ₹ 21.03 ,0-100,
2005266e-3efb-4d8d-893e-ecd5ae8f5fec,Donald Caldwell,66,66-69,Other,South,Books,6da3b4c0-bb97-4dab-ba60-59e52f37b255,2020-06-17, ₹ 156.19 ,101-200,
2005266e-3efb-4d8d-893e-ecd5ae8f5fec,Donald Caldwell,66,66-69,Other,South,Toys,74fe68a6-5c18-4578-b5c3-d77dbf9e506b,2023-07-17, ₹ 73.87 ,0-100,
2005266e-3efb-4d8d-893e-ecd5ae8f5fec,Donald Caldwell,66,66-69,Other,South,Toys,2092ae03-ea89-4da4-beb9-065133dcc4ba,2021-03-01, ₹ 276.25 ,201-300,
0b18ea73-6c62-47f4-b27a-3de193d21e95,Jonathan Leach,37,36-45,Other,East,Toys,22900628-cf36-4331-acc4-1b6d4305c7ea,2022-10-11, ₹ 40.54 ,0-100,
0b18ea73-6c62-47f4-b27a-3de193d21e95,Jonathan Leach,37,36-45,Other,East,Home & Kitchen,aeb61137-01e2-454a-852e-937cf1637027,2021-05-17, ₹ 362.21 ,301-400,
0b18ea73-6c62-47f4-b27a-3de193d21e95,Jonathan Leach,37,36-45,Other,East,Toys,b0d33a00-2a01-45a2-b171-1c1cec0a7273,2023-02-20, ₹ 165.99 ,101-200,
2e52b941-e2f1-4fca-bb31-80291f73a321,Chelsey Espinoza,45,36-45,Other,North,Toys,8250becb-d325-4255-80ba-b5574c146c69,2024-02-06, ₹ 257.78 ,201-300,
2e52b941-e2f1-4fca-bb31-80291f73a321,Chelsey Espinoza,45,36-45,Other,North,Books,4ea381e0-d3bc-4d64-b1f7-b6ecca2238d4,2021-05-31, ₹ 308.59 ,301-400,
2e52b941-e2f1-4fca-bb31-80291f73a321,Chelsey Espinoza,45,36-45,Other,North,Toys,7a82be52-6430-496b-8bbd-725b4859df04,2023-12-08, ₹ 424.61 ,401-500,
2e52b941-e2f1-4fca-bb31-80291f73a321,Chelsey Espinoza,45,36-45,Other,North,Electronics,c472e67d-ddc8-4b29-9047-c7938cb07379,2020-08-19, ₹ 314.82 ,301-400,
2e52b941-e2f1-4fca-bb31-80291f73a321,Chelsey Espinoza,45,36-45,Other,North,Toys,8f27853e-3cc0-4afe-bb97-dce9f6b5fcfc,2022-01-15, ₹ 447.70 ,401-500,
2e52b941-e2f1-4fca-bb31-80291f73a321,Chelsey Espinoza,45,36-45,Other,North,Fashion,1f9ee044-2b7a-4fe3-a61f-e2f141461860,2024-02-23, ₹ 375.61 ,301-400,
2e52b941-e2f1-4fca-bb31-80291f73a321,Chelsey Espinoza,45,36-45,Other,North,Electronics,3cb2d71b-1bab-4c9b-9a09-cf8fb1f65a13,2020-02-14, ₹ 315.38 ,301-400,
23047640-614c-4e4d-a834-ed425412795f,Robert Stevens,59,56-65,Female,North,Electronics,c62aa9cf-9d62-4a84-a2bb-64e439cfea32,2020-12-30, ₹ 283.01 ,201-300,
23047640-614c-4e4d-a834-ed425412795f,Robert Stevens,59,56-65,Female,North,Fashion,78afb897-66f0-4b73-8137-246764e21fdd,2024-04-21, ₹ 57.30 ,0-100,
23047640-614c-4e4d-a834-ed425412795f,Robert Stevens,59,56-65,Female,North,Books,4eec64d3-a699-467f-9145-9fb51ef4ea94,2023-06-14, ₹ 244.31 ,201-300,
23047640-614c-4e4d-a834-ed425412795f,Robert Stevens,59,56-65,Female,North,Fashion,1048f958-633e-4bbd-8efc-47ebeb82288e,2024-12-09, ₹ 248.72 ,201-300,
23047640-614c-4e4d-a834-ed425412795f,Robert Stevens,59,56-65,Female,North,Fashion,b7a4f147-1246-4d45-a20a-a3fa424c4a34,2022-02-22, ₹ 465.12 ,401-500,
23047640-614c-4e4d-a834-ed425412795f,Robert Stevens,59,56-65,Female,North,Fashion,c78301a3-f5f6-4249-80cb-a014f653547f,2021-12-29, ₹ 269.08 ,201-300,
23047640-614c-4e4d-a834-ed425412795f,Robert Stevens,59,56-65,Female,North,Toys,4bd9d3a1-537f-4574-9798-89bee652c0b3,2020-01-20, ₹ 425.64 ,401-500,
23047640-614c-4e4d-a834-ed425412795f,Robert Stevens,59,56-65,Female,North,Books,105aacb1-5672-4d7e-b195-64d77cfc6178,2024-01-11, ₹ 443.79 ,401-500,
23047640-614c-4e4d-a834-ed425412795f,Robert Stevens,59,56-65,Female,North,Toys,28cec191-1d8f-4b1b-b69c-77f427aa43c1,2021-09-15, ₹ 197.87 ,101-200,
23047640-614c-4e4d-a834-ed425412795f,Robert Stevens,59,56-65,Female,North,Books,4095eb1c-f4d5-4e21-ac71-d0fd3618a617,2023-05-28, ₹ 152.57 ,101-200,
c8033885-1944-455a-a447-636ebe57022c,Yesenia Collins,28,26-35,Male,East,Fashion,dd27e851-73f0-4810-a21a-e20823a2275d,2022-12-16, ₹ 177.88 ,101-200,
c8033885-1944-455a-a447-636ebe57022c,Yesenia Collins,28,26-35,Male,East,Electronics,b591f239-5479-42f4-84d6-01841ac63372,2022-11-30, ₹ 496.78 ,401-500,
fd136493-95df-4bbc-8d14-99900870c1e5,Brian Cohen,69,66-69,Male,West,Books,66fe0c83-10da-49a1-a336-889f762eb1a6,2024-08-07, ₹ 20.56 ,0-100,
fd136493-95df-4bbc-8d14-99900870c1e5,Brian Cohen,69,66-69,Male,West,Fashion,36fa9828-ce4f-4870-8273-052c4ed555e9,2020-11-16, ₹ 144.59 ,101-200,
126ac975-e4a0-4833-b8a0-56c2c1db66a2,Marco Mckee,60,56-65,Female,West,Books,b4252ed1-5ee7-4d8f-9e5c-e77694ce5a4f,2022-10-20, ₹ 339.80 ,301-400,
126ac975-e4a0-4833-b8a0-56c2c1db66a2,Marco Mckee,60,56-65,Female,West,Toys,610d768f-0e50-4b1e-807e-49b8be1ebabe,2020-07-09, ₹ 174.07 ,101-200,
126ac975-e4a0-4833-b8a0-56c2c1db66a2,Marco Mckee,60,56-65,Female,West,Fashion,37e22942-f7ce-436b-b20c-158de99c0914,2022-03-16, ₹ 368.48 ,301-400,
120da65b-6d1c-403e-a15c-5e3d877425b4,Daniel Terrell,28,26-35,Female,South,Books,ded3d9c3-64f3-46ac-8578-4d5e8a55e924,2024-11-28, ₹ 430.00 ,401-500,
120da65b-6d1c-403e-a15c-5e3d877425b4,Daniel Terrell,28,26-35,Female,South,Home & Kitchen,423f9eb8-737d-4acb-8c31-4f8775db25ed,2021-07-27, ₹ 340.09 ,301-400,
120da65b-6d1c-403e-a15c-5e3d877425b4,Daniel Terrell,28,26-35,Female,South,Home & Kitchen,dd62ba4e-6c7d-4599-9813-02cf7a009a51,2021-04-23, ₹ 325.99 ,301-400,
120da65b-6d1c-403e-a15c-5e3d877425b4,Daniel Terrell,28,26-35,Female,South,Electronics,b5d086d0-6f97-418f-8a8f-37c98a11343b,2020-05-09, ₹ 59.17 ,0-100,
120da65b-6d1c-403e-a15c-5e3d877425b4,Daniel Terrell,28,26-35,Female,South,Fashion,5a04b4e8-a7e2-4a61-a8b6-93c6b9136217,2022-10-31, ₹ 240.84 ,201-300,
120da65b-6d1c-403e-a15c-5e3d877425b4,Daniel Terrell,28,26-35,Female,South,Books,bb133c70-149d-4c69-bdd2-117562947046,2024-03-18, ₹ 203.88 ,201-300,
120da65b-6d1c-403e-a15c-5e3d877425b4,Daniel Terrell,28,26-35,Female,South,Books,7ebdcf21-c6c6-4d23-987a-8b73b13865f1,2020-06-20, ₹ 330.63 ,301-400,
120da65b-6d1c-403e-a15c-5e3d877425b4,Daniel Terrell,28,26-35,Female,South,Home & Kitchen,341c1455-983f-4cc7-8ecc-a29fbab8c9e9,2023-03-13, ₹ 351.68 ,301-400,
bc19c0a0-3bbb-4539-84eb-129fde626749,Paul Sherman,54,46-55,Male,South,Toys,4e4ba87f-5161-4239-b370-444f4d3d2164,2024-09-21, ₹ 259.20 ,201-300,
bc19c0a0-3bbb-4539-84eb-129fde626749,Paul Sherman,54,46-55,Male,South,Toys,6c2c8939-791d-4248-8f6d-81a4e83a64f7,2024-07-31, ₹ 371.44 ,301-400,
bc19c0a0-3bbb-4539-84eb-129fde626749,Paul Sherman,54,46-55,Male,South,Books,8287f137-210e-442e-b3ee-80421a0d4e17,2024-11-03, ₹ 363.00 ,301-400,
bc19c0a0-3bbb-4539-84eb-129fde626749,Paul Sherman,54,46-55,Male,South,Books,39de829a-0fb0-43e9-bbfb-3266e1ee3fde,2021-06-25, ₹ 317.21 ,301-400,
bc19c0a0-3bbb-4539-84eb-129fde626749,Paul Sherman,54,46-55,Male,South,Fashion,c3a853ce-f2bf-4825-baee-d750c48d2b2b,2022-01-22, ₹ 67.88 ,0-100,
bc19c0a0-3bbb-4539-84eb-129fde626749,Paul Sherman,54,46-55,Male,South,Books,d537d427-c19c-413e-acd4-026d0884ff75,2022-10-03, ₹ 231.52 ,201-300,
bc19c0a0-3bbb-4539-84eb-129fde626749,Paul Sherman,54,46-55,Male,South,Toys,0bde9096-14bd-4166-9905-d3ceb54df980,2022-11-07, ₹ 39.60 ,0-100,
e628ce7e-faaf-4122-bde8-a7b416ac58a9,Jamie Mccoy,63,56-65,Female,North,Home & Kitchen,8e110bee-c764-4029-97d7-d335754f7d96,2022-04-07, ₹ 201.62 ,201-300,
e628ce7e-faaf-4122-bde8-a7b416ac58a9,Jamie Mccoy,63,56-65,Female,North,Toys,7d719120-c9cd-4a84-b9ea-6f80f2c4beb3,2022-08-06, ₹ 107.23 ,101-200,
e628ce7e-faaf-4122-bde8-a7b416ac58a9,Jamie Mccoy,63,56-65,Female,North,Home & Kitchen,e2db403c-40c7-4cf8-b737-2d5c1d26d9a1,2022-11-10, ₹ 430.33 ,401-500,
4bd20c96-52fd-4e87-9706-0ec591cfa4ae,Kimberly Garcia,63,56-65,Male,South,Books,1710d82e-91f4-4b65-a01f-2a26292ae931,2023-12-18, ₹ 111.44 ,101-200,
4bd20c96-52fd-4e87-9706-0ec591cfa4ae,Kimberly Garcia,63,56-65,Male,South,Fashion,d498a04b-e5e1-47f6-b062-2c93f347ddef,2021-02-03, ₹ 316.09 ,301-400,
4bd20c96-52fd-4e87-9706-0ec591cfa4ae,Kimberly Garcia,63,56-65,Male,South,Books,07605a11-43fc-4053-a323-833276e654d1,2023-08-27, ₹ 390.08 ,301-400,
4d7fd048-c49c-417b-98a1-58bcea602ee3,Dr. Matthew Nelson,34,26-35,Male,North,Home & Kitchen,a89bcdb6-1ea8-40e4-a343-b49afc0dd31a,2022-07-09, ₹ 409.37 ,401-500,
4d7fd048-c49c-417b-98a1-58bcea602ee3,Dr. Matthew Nelson,34,26-35,Male,North,Toys,66eac81e-cc6e-4ca4-93c0-18834b319f8b,2024-01-28, ₹ 188.57 ,101-200,
4d7fd048-c49c-417b-98a1-58bcea602ee3,Dr. Matthew Nelson,34,26-35,Male,North,Home & Kitchen,c7976543-4135-4227-9864-8894556acd9e,2022-02-02, ₹ 320.50 ,301-400,
ad8060e4-2210-413b-b624-fa5d6df4e9bf,Kirsten Parker,68,66-69,Male,North,Toys,bb92ff0f-fa05-4eb0-b9c8-b7f0c667e351,2024-04-24, ₹ 404.97 ,401-500,
ad8060e4-2210-413b-b624-fa5d6df4e9bf,Kirsten Parker,68,66-69,Male,North,Toys,ca740a29-698f-4201-b29a-248b2566efb2,2024-10-18, ₹ 50.12 ,0-100,
ad8060e4-2210-413b-b624-fa5d6df4e9bf,Kirsten Parker,68,66-69,Male,North,Toys,c2313e13-701b-4445-a409-795687705768,2024-09-09, ₹ 274.23 ,201-300,
